cluster_label,year,quarter,num_sales,sentiment_score,rating
22,2003,4,0,0.0,0.0
22,2004,1,0,0.0,0.0
22,2004,2,0,0.0,0.0
22,2004,3,0,0.0,0.0
22,2004,4,0,0.0,0.0
22,2005,1,0,0.0,0.0
22,2005,2,0,0.0,0.0
22,2005,3,0,0.0,0.0
22,2005,4,0,0.0,0.0
22,2006,1,0,0.0,0.0
22,2006,2,0,0.0,0.0
22,2006,3,0,0.0,0.0
22,2006,4,0,0.0,0.0
22,2007,1,0,0.0,0.0
22,2007,2,0,0.0,0.0
22,2007,3,1,5.0,5.0
22,2007,4,4,4.375,4.0
22,2008,1,0,0.0,0.0
22,2008,2,0,0.0,0.0
22,2008,3,1,3.6,5.0
22,2008,4,2,4.5,3.0
22,2009,1,0,0.0,0.0
22,2009,2,2,3.95,4.0
22,2009,3,1,4.8,5.0
22,2009,4,2,4.9,4.5
22,2010,1,1,3.7,3.0
22,2010,2,4,4.3,4.75
22,2010,3,2,4.050000000000001,5.0
22,2010,4,1,4.9,5.0
22,2011,1,4,4.2,3.5
22,2011,2,5,4.86,4.8
22,2011,3,3,3.3000000000000003,3.3333333333333335
22,2011,4,4,3.85,4.0
22,2012,1,6,3.8166666666666664,3.8333333333333335
22,2012,2,10,4.46,4.5
22,2012,3,8,3.8125,4.125
22,2012,4,49,4.365306122448979,4.183673469387755
22,2013,1,83,4.483132530120482,4.325301204819277
22,2013,2,77,4.18961038961039,3.896103896103896
22,2013,3,90,4.2700000000000005,3.933333333333333
22,2013,4,103,4.362135922330097,4.165048543689321
22,2014,1,163,4.279754601226994,4.122699386503068
22,2014,2,141,4.258156028368794,3.978723404255319
22,2014,3,158,4.015189873417722,3.8544303797468356
22,2014,4,253,4.003557312252965,4.217391304347826
22,2015,1,382,4.062303664921465,4.143979057591623
22,2015,2,324,4.001234567901235,4.049382716049383
22,2015,3,368,4.0456521739130435,4.092391304347826
22,2015,4,414,4.0693236714975844,4.13768115942029
22,2016,1,649,4.03959938366718,4.12788906009245
22,2016,2,587,4.046848381601363,4.155025553662692
22,2016,3,747,4.014859437751004,4.113788487282463
22,2016,4,1115,4.080627802690582,4.155156950672645
22,2017,1,1450,4.063586206896551,4.1082758620689654
22,2017,2,1200,4.050583333333333,4.038333333333333
22,2017,3,1184,4.030405405405405,4.0920608108108105
22,2017,4,894,3.9729306487695752,3.9340044742729305
22,2018,1,968,3.9862603305785123,3.9452479338842976
22,2018,2,957,3.9435736677115987,3.963427377220481
22,2018,3,817,4.025214198286414,3.960832313341493
22,2018,4,845,4.0291124260355025,4.079289940828402
22,2019,1,894,4.105928411633109,4.1375838926174495
22,2019,2,879,4.050739476678043,4.0875995449374285
22,2019,3,846,4.058747044917258,4.029550827423168
22,2019,4,814,4.1025798525798525,4.125307125307125
22,2020,1,769,4.093107932379714,4.097529258777633
22,2020,2,245,4.055918367346939,3.9551020408163264
22,2020,3,435,4.109425287356322,4.075862068965518
22,2020,4,349,3.9532951289398284,3.9083094555873927
22,2021,1,369,4.109756097560975,4.162601626016261
22,2021,2,410,3.925121951219512,3.9121951219512194
22,2021,3,416,4.010096153846154,3.985576923076923
22,2021,4,427,4.043325526932084,4.004683840749414
22,2022,1,419,4.032935560859189,3.9785202863961815
22,2022,2,376,4.084308510638298,4.069148936170213
22,2022,3,281,4.023131672597865,3.9750889679715304
22,2022,4,217,4.019815668202765,3.9723502304147464
22,2023,1,137,4.006569343065693,4.065693430656935
22,2023,2,40,3.7,3.5
22,2023,3,9,4.266666666666667,4.333333333333333
23,2002,3,0,0.0,0.0
23,2002,4,0,0.0,0.0
23,2003,1,0,0.0,0.0
23,2003,2,0,0.0,0.0
23,2003,3,0,0.0,0.0
23,2003,4,0,0.0,0.0
23,2004,1,0,0.0,0.0
23,2004,2,0,0.0,0.0
23,2004,3,0,0.0,0.0
23,2004,4,0,0.0,0.0
23,2005,1,0,0.0,0.0
23,2005,2,0,0.0,0.0
23,2005,3,0,0.0,0.0
23,2005,4,0,0.0,0.0
23,2006,1,0,0.0,0.0
23,2006,2,0,0.0,0.0
23,2006,3,0,0.0,0.0
23,2006,4,0,0.0,0.0
23,2007,1,0,0.0,0.0
23,2007,2,0,0.0,0.0
23,2007,3,0,0.0,0.0
23,2007,4,0,0.0,0.0
23,2008,1,0,0.0,0.0
23,2008,2,0,0.0,0.0
23,2008,3,0,0.0,0.0
23,2008,4,0,0.0,0.0
23,2009,1,0,0.0,0.0
23,2009,2,0,0.0,0.0
23,2009,3,0,0.0,0.0
23,2009,4,0,0.0,0.0
23,2010,1,0,0.0,0.0
23,2010,2,0,0.0,0.0
23,2010,3,0,0.0,0.0
23,2010,4,0,0.0,0.0
23,2011,1,0,0.0,0.0
23,2011,2,0,0.0,0.0
23,2011,3,0,0.0,0.0
23,2011,4,0,0.0,0.0
23,2012,1,0,0.0,0.0
23,2012,2,0,0.0,0.0
23,2012,3,0,0.0,0.0
23,2012,4,0,0.0,0.0
23,2013,1,0,0.0,0.0
23,2013,2,0,0.0,0.0
23,2013,3,0,0.0,0.0
23,2013,4,0,0.0,0.0
23,2014,1,0,0.0,0.0
23,2014,2,0,0.0,0.0
23,2014,3,0,0.0,0.0
23,2014,4,0,0.0,0.0
23,2015,1,5,4.5200000000000005,4.6
23,2015,2,1,4.9,5.0
23,2015,3,2,4.6,5.0
23,2015,4,1,4.7,4.0
23,2016,1,1,4.0,2.0
23,2016,2,1,4.3,2.0
23,2016,3,8,4.4875,4.375
23,2016,4,15,3.6866666666666665,4.266666666666667
23,2017,1,31,3.8225806451612905,3.806451612903226
23,2017,2,21,4.347619047619047,4.285714285714286
23,2017,3,51,4.003921568627451,4.0
23,2017,4,76,3.8026315789473686,3.3026315789473686
23,2018,1,114,3.992105263157895,3.491228070175439
23,2018,2,128,3.871875,3.4453125
23,2018,3,98,3.907142857142857,3.5408163265306123
23,2018,4,84,3.9428571428571426,3.1666666666666665
23,2019,1,92,3.981521739130435,3.0760869565217392
23,2019,2,89,3.8775280898876407,3.460674157303371
23,2019,3,109,3.875229357798165,3.36697247706422
23,2019,4,110,3.8390909090909093,3.2545454545454544
23,2020,1,177,3.966666666666667,3.553672316384181
23,2020,2,136,4.138970588235294,3.536764705882353
23,2020,3,188,4.062765957446809,3.5425531914893615
23,2020,4,184,4.05,3.532608695652174
23,2021,1,275,3.968727272727273,3.3963636363636365
23,2021,2,339,3.992330383480826,3.5162241887905603
23,2021,3,338,4.056213017751479,3.5414201183431953
23,2021,4,191,3.831937172774869,3.1727748691099475
23,2022,1,151,3.9874172185430465,3.5099337748344372
23,2022,2,123,3.988617886178862,3.5203252032520327
23,2022,3,83,3.918072289156626,3.5783132530120483
23,2022,4,43,3.641860465116279,3.0930232558139537
23,2023,1,25,4.08,3.88
23,2023,2,3,3.3333333333333335,3.3333333333333335
23,2023,3,1,4.8,5.0
24,2002,3,0,0.0,0.0
24,2002,4,0,0.0,0.0
24,2003,1,0,0.0,0.0
24,2003,2,0,0.0,0.0
24,2003,3,0,0.0,0.0
24,2003,4,0,0.0,0.0
24,2004,1,0,0.0,0.0
24,2004,2,0,0.0,0.0
24,2004,3,0,0.0,0.0
24,2004,4,0,0.0,0.0
24,2005,1,0,0.0,0.0
24,2005,2,0,0.0,0.0
24,2005,3,0,0.0,0.0
24,2005,4,0,0.0,0.0
24,2006,1,0,0.0,0.0
24,2006,2,0,0.0,0.0
24,2006,3,0,0.0,0.0
24,2006,4,0,0.0,0.0
24,2007,1,2,4.3,4.5
24,2007,2,0,0.0,0.0
24,2007,3,0,0.0,0.0
24,2007,4,2,4.9,4.5
24,2008,1,1,4.8,5.0
24,2008,2,0,0.0,0.0
24,2008,3,2,3.8,3.5
24,2008,4,0,0.0,0.0
24,2009,1,0,0.0,0.0
24,2009,2,1,4.9,5.0
24,2009,3,2,4.800000000000001,4.5
24,2009,4,2,4.75,4.0
24,2010,1,2,4.8,4.5
24,2010,2,1,4.9,4.0
24,2010,3,4,4.525,4.25
24,2010,4,4,4.9,5.0
24,2011,1,10,3.84,3.9
24,2011,2,6,4.833333333333333,4.666666666666667
24,2011,3,5,4.84,4.2
24,2011,4,3,4.833333333333333,5.0
24,2012,1,12,4.625,4.666666666666667
24,2012,2,7,4.128571428571429,3.2857142857142856
24,2012,3,7,4.671428571428572,4.285714285714286
24,2012,4,20,3.8200000000000003,3.9
24,2013,1,27,4.062962962962963,3.814814814814815
24,2013,2,21,4.5,4.238095238095238
24,2013,3,34,4.129411764705883,4.029411764705882
24,2013,4,45,4.028888888888889,3.5555555555555554
24,2014,1,59,4.213559322033898,3.9152542372881354
24,2014,2,72,4.1305555555555555,3.611111111111111
24,2014,3,81,3.7962962962962963,3.765432098765432
24,2014,4,110,3.8854545454545453,3.890909090909091
24,2015,1,153,4.0398692810457515,3.9215686274509802
24,2015,2,162,3.9598765432098766,3.808641975308642
24,2015,3,216,3.985648148148148,3.8703703703703702
24,2015,4,181,4.0734806629834255,3.834254143646409
24,2016,1,287,4.251567944250871,4.209059233449477
24,2016,2,355,3.999154929577465,3.926760563380282
24,2016,3,461,4.072451193058568,3.893709327548807
24,2016,4,590,4.018474576271187,3.828813559322034
24,2017,1,565,4.112035398230089,3.984070796460177
24,2017,2,406,4.049753694581281,3.87192118226601
24,2017,3,493,3.994320486815416,3.795131845841785
24,2017,4,480,4.013541666666667,3.870833333333333
24,2018,1,587,4.072572402044293,4.049403747870528
24,2018,2,445,3.882921348314607,3.7146067415730335
24,2018,3,478,4.009205020920502,3.9393305439330546
24,2018,4,517,4.023984526112186,3.9110251450676983
24,2019,1,561,4.016577540106952,3.909090909090909
24,2019,2,525,3.9740952380952383,3.8133333333333335
24,2019,3,527,4.017267552182163,3.8804554079696394
24,2019,4,539,3.9443413729128016,3.853432282003711
24,2020,1,518,4.026640926640927,3.996138996138996
24,2020,2,199,4.049246231155779,3.879396984924623
24,2020,3,239,4.1188284518828455,4.100418410041841
24,2020,4,210,3.913809523809524,3.9714285714285715
24,2021,1,233,3.9879828326180258,3.8969957081545066
24,2021,2,206,4.052427184466019,3.8640776699029127
24,2021,3,174,3.992528735632184,3.718390804597701
24,2021,4,128,3.4796875,3.2109375
24,2022,1,103,3.995145631067961,3.8058252427184467
24,2022,2,108,3.784259259259259,3.5277777777777777
24,2022,3,94,3.571276595744681,3.1595744680851063
24,2022,4,60,4.031666666666667,3.7333333333333334
24,2023,1,51,3.974509803921569,3.9215686274509802
24,2023,2,23,3.6956521739130435,3.608695652173913
24,2023,3,3,4.1000000000000005,4.0
25,2002,3,0,0.0,0.0
25,2002,4,0,0.0,0.0
25,2003,1,0,0.0,0.0
25,2003,2,0,0.0,0.0
25,2003,3,0,0.0,0.0
25,2003,4,0,0.0,0.0
25,2004,1,0,0.0,0.0
25,2004,2,0,0.0,0.0
25,2004,3,0,0.0,0.0
25,2004,4,0,0.0,0.0
25,2005,1,0,0.0,0.0
25,2005,2,0,0.0,0.0
25,2005,3,0,0.0,0.0
25,2005,4,0,0.0,0.0
25,2006,1,0,0.0,0.0
25,2006,2,0,0.0,0.0
25,2006,3,0,0.0,0.0
25,2006,4,0,0.0,0.0
25,2007,1,0,0.0,0.0
25,2007,2,0,0.0,0.0
25,2007,3,0,0.0,0.0
25,2007,4,2,3.6,3.5
25,2008,1,0,0.0,0.0
25,2008,2,0,0.0,0.0
25,2008,3,1,4.8,5.0
25,2008,4,0,0.0,0.0
25,2009,1,0,0.0,0.0
25,2009,2,1,4.9,5.0
25,2009,3,0,0.0,0.0
25,2009,4,0,0.0,0.0
25,2010,1,0,0.0,0.0
25,2010,2,3,4.8,5.0
25,2010,3,4,4.75,4.25
25,2010,4,7,4.414285714285714,4.142857142857143
25,2011,1,4,4.2,3.75
25,2011,2,3,4.833333333333333,4.666666666666667
25,2011,3,5,4.1,3.2
25,2011,4,13,4.2153846153846155,3.6153846153846154
25,2012,1,5,4.36,3.8
25,2012,2,2,4.8,4.0
25,2012,3,7,4.8428571428571425,3.5714285714285716
25,2012,4,25,4.488,4.32
25,2013,1,25,4.696000000000001,4.64
25,2013,2,22,4.486363636363636,4.136363636363637
25,2013,3,18,4.366666666666667,4.055555555555555
25,2013,4,47,4.078723404255319,4.085106382978723
25,2014,1,41,4.590243902439024,4.414634146341464
25,2014,2,36,4.602777777777778,4.388888888888889
25,2014,3,62,4.258064516129032,4.451612903225806
25,2014,4,180,4.290555555555556,4.322222222222222
25,2015,1,217,4.143778801843318,4.119815668202765
25,2015,2,117,4.312820512820513,4.384615384615385
25,2015,3,149,4.18255033557047,4.3355704697986575
25,2015,4,276,4.249275362318841,4.2355072463768115
25,2016,1,311,4.402572347266881,4.504823151125402
25,2016,2,239,4.382426778242678,4.535564853556485
25,2016,3,245,4.348163265306122,4.36734693877551
25,2016,4,442,4.246380090497738,4.384615384615385
25,2017,1,538,4.2879182156133835,4.360594795539034
25,2017,2,507,4.244181459566075,4.384615384615385
25,2017,3,543,4.284714548802946,4.379373848987108
25,2017,4,543,4.187108655616942,4.219152854511971
25,2018,1,595,4.263361344537815,4.319327731092437
25,2018,2,479,4.24321503131524,4.413361169102297
25,2018,3,401,4.388279301745636,4.43142144638404
25,2018,4,615,4.295121951219512,4.317073170731708
25,2019,1,686,4.378571428571428,4.459183673469388
25,2019,2,652,4.368711656441718,4.4156441717791415
25,2019,3,643,4.348211508553655,4.4743390357698285
25,2019,4,853,4.307854630715123,4.344665885111372
25,2020,1,872,4.3200688073394495,4.388761467889908
25,2020,2,422,4.296919431279621,4.367298578199052
25,2020,3,407,4.28968058968059,4.314496314496314
25,2020,4,498,4.24277108433735,4.178714859437751
25,2021,1,454,4.274449339207048,4.200440528634362
25,2021,2,308,4.251623376623376,4.285714285714286
25,2021,3,240,4.2316666666666665,4.154166666666667
25,2021,4,239,4.232635983263599,4.2133891213389125
25,2022,1,174,4.216091954022988,4.137931034482759
25,2022,2,117,3.9811965811965813,3.8205128205128207
25,2022,3,98,4.11734693877551,4.040816326530612
25,2022,4,129,4.214728682170543,4.178294573643411
25,2023,1,72,4.081944444444444,4.097222222222222
25,2023,2,31,3.796774193548387,3.870967741935484
25,2023,3,3,4.3999999999999995,5.0
26,2002,3,0,0.0,0.0
26,2002,4,0,0.0,0.0
26,2003,1,0,0.0,0.0
26,2003,2,0,0.0,0.0
26,2003,3,0,0.0,0.0
26,2003,4,0,0.0,0.0
26,2004,1,0,0.0,0.0
26,2004,2,0,0.0,0.0
26,2004,3,0,0.0,0.0
26,2004,4,0,0.0,0.0
26,2005,1,0,0.0,0.0
26,2005,2,0,0.0,0.0
26,2005,3,0,0.0,0.0
26,2005,4,0,0.0,0.0
26,2006,1,0,0.0,0.0
26,2006,2,0,0.0,0.0
26,2006,3,0,0.0,0.0
26,2006,4,0,0.0,0.0
26,2007,1,0,0.0,0.0
26,2007,2,0,0.0,0.0
26,2007,3,0,0.0,0.0
26,2007,4,0,0.0,0.0
26,2008,1,0,0.0,0.0
26,2008,2,1,4.5,5.0
26,2008,3,0,0.0,0.0
26,2008,4,0,0.0,0.0
26,2009,1,0,0.0,0.0
26,2009,2,0,0.0,0.0
26,2009,3,0,0.0,0.0
26,2009,4,0,0.0,0.0
26,2010,1,0,0.0,0.0
26,2010,2,0,0.0,0.0
26,2010,3,0,0.0,0.0
26,2010,4,1,4.5,5.0
26,2011,1,1,4.8,5.0
26,2011,2,2,4.85,5.0
26,2011,3,6,3.6999999999999997,3.3333333333333335
26,2011,4,3,3.5666666666666664,3.6666666666666665
26,2012,1,5,4.4799999999999995,4.4
26,2012,2,3,4.866666666666667,4.333333333333333
26,2012,3,10,4.68,4.6
26,2012,4,10,4.2299999999999995,3.9
26,2013,1,11,4.572727272727272,3.909090909090909
26,2013,2,24,4.445833333333334,4.583333333333333
26,2013,3,26,4.492307692307692,4.423076923076923
26,2013,4,23,4.217391304347826,4.260869565217392
26,2014,1,44,4.529545454545455,4.454545454545454
26,2014,2,53,4.433962264150943,4.547169811320755
26,2014,3,71,4.215492957746479,4.605633802816901
26,2014,4,86,4.176744186046512,4.546511627906977
26,2015,1,90,4.071111111111111,4.388888888888889
26,2015,2,90,4.163333333333333,4.455555555555556
26,2015,3,135,4.2659259259259255,4.444444444444445
26,2015,4,97,4.0123711340206185,4.144329896907217
26,2016,1,119,4.2100840336134455,4.53781512605042
26,2016,2,187,4.233689839572193,4.278074866310161
26,2016,3,205,4.136585365853659,4.248780487804878
26,2016,4,214,4.13785046728972,4.369158878504673
26,2017,1,191,4.2544502617801045,4.596858638743456
26,2017,2,237,4.059071729957806,4.312236286919831
26,2017,3,329,4.135866261398176,4.145896656534954
26,2017,4,182,3.9928571428571433,4.1923076923076925
26,2018,1,153,4.173202614379085,4.326797385620915
26,2018,2,243,4.158024691358024,4.349794238683128
26,2018,3,302,4.089735099337748,4.188741721854305
26,2018,4,209,4.27511961722488,4.502392344497608
26,2019,1,207,4.1125603864734295,4.318840579710145
26,2019,2,282,4.240425531914894,4.404255319148936
26,2019,3,400,4.251,4.28
26,2019,4,239,4.144769874476988,4.443514644351464
26,2020,1,190,4.182631578947369,4.405263157894737
26,2020,2,179,3.939664804469274,3.798882681564246
26,2020,3,324,4.084876543209877,3.9814814814814814
26,2020,4,191,4.121989528795812,4.193717277486911
26,2021,1,190,4.286315789473684,4.38421052631579
26,2021,2,328,4.114634146341463,4.0823170731707314
26,2021,3,332,4.092168674698795,4.0
26,2021,4,134,4.334328358208955,4.298507462686567
26,2022,1,105,4.3619047619047615,4.3428571428571425
26,2022,2,164,4.0060975609756095,3.9939024390243905
26,2022,3,179,4.081005586592179,3.8379888268156424
26,2022,4,77,4.050649350649351,4.064935064935065
26,2023,1,45,4.133333333333334,4.2444444444444445
26,2023,2,30,4.046666666666667,3.8666666666666667
26,2023,3,12,4.316666666666666,4.333333333333333
27,2002,3,0,0.0,0.0
27,2002,4,0,0.0,0.0
27,2003,1,0,0.0,0.0
27,2003,2,0,0.0,0.0
27,2003,3,0,0.0,0.0
27,2003,4,0,0.0,0.0
27,2004,1,0,0.0,0.0
27,2004,2,0,0.0,0.0
27,2004,3,0,0.0,0.0
27,2004,4,0,0.0,0.0
27,2005,1,0,0.0,0.0
27,2005,2,0,0.0,0.0
27,2005,3,0,0.0,0.0
27,2005,4,0,0.0,0.0
27,2006,1,0,0.0,0.0
27,2006,2,0,0.0,0.0
27,2006,3,0,0.0,0.0
27,2006,4,0,0.0,0.0
27,2007,1,0,0.0,0.0
27,2007,2,1,4.9,5.0
27,2007,3,0,0.0,0.0
27,2007,4,1,5.0,5.0
27,2008,1,0,0.0,0.0
27,2008,2,0,0.0,0.0
27,2008,3,0,0.0,0.0
27,2008,4,0,0.0,0.0
27,2009,1,0,0.0,0.0
27,2009,2,1,4.9,5.0
27,2009,3,0,0.0,0.0
27,2009,4,0,0.0,0.0
27,2010,1,1,3.9,5.0
27,2010,2,0,0.0,0.0
27,2010,3,0,0.0,0.0
27,2010,4,2,3.95,3.5
27,2011,1,0,0.0,0.0
27,2011,2,0,0.0,0.0
27,2011,3,1,5.0,5.0
27,2011,4,1,4.0,5.0
27,2012,1,1,4.8,5.0
27,2012,2,1,4.9,5.0
27,2012,3,0,0.0,0.0
27,2012,4,2,4.85,5.0
27,2013,1,5,4.8,4.4
27,2013,2,4,4.95,4.75
27,2013,3,10,4.470000000000001,3.8
27,2013,4,11,4.618181818181818,4.2727272727272725
27,2014,1,8,4.7,4.375
27,2014,2,2,4.9,5.0
27,2014,3,6,4.083333333333333,4.833333333333333
27,2014,4,24,4.304166666666666,4.083333333333333
27,2015,1,26,4.1230769230769235,3.923076923076923
27,2015,2,27,4.011111111111111,4.333333333333333
27,2015,3,40,3.845,3.825
27,2015,4,65,4.404615384615385,4.6461538461538465
27,2016,1,76,4.088157894736842,4.2368421052631575
27,2016,2,136,4.199264705882353,4.154411764705882
27,2016,3,219,4.051598173515981,4.123287671232877
27,2016,4,330,4.0633333333333335,4.054545454545455
27,2017,1,550,3.9709090909090907,3.7981818181818183
27,2017,2,471,3.876220806794055,3.5987261146496814
27,2017,3,615,3.9497560975609756,3.8227642276422764
27,2017,4,405,3.870617283950617,3.619753086419753
27,2018,1,429,3.8673659673659673,3.7855477855477857
27,2018,2,445,3.9373033707865166,3.7146067415730335
27,2018,3,557,3.9680430879712745,3.748653500897666
27,2018,4,480,3.9525,3.7604166666666665
27,2019,1,426,4.031924882629108,3.9014084507042255
27,2019,2,526,3.8425855513307985,3.482889733840304
27,2019,3,573,3.897905759162304,3.6474694589877834
27,2019,4,457,3.844857768052516,3.5908096280087527
27,2020,1,391,3.9312020460358053,3.7161125319693094
27,2020,2,285,3.7396491228070174,3.3473684210526318
27,2020,3,372,3.8655913978494625,3.5
27,2020,4,326,3.9929447852760735,3.7699386503067487
27,2021,1,352,4.142897727272727,3.9801136363636362
27,2021,2,447,3.868008948545861,3.552572706935123
27,2021,3,394,3.935279187817259,3.746192893401015
27,2021,4,191,3.765968586387434,3.554973821989529
27,2022,1,144,3.792361111111111,3.388888888888889
27,2022,2,103,3.9815533980582525,3.621359223300971
27,2022,3,64,3.990625,3.890625
27,2022,4,40,3.7950000000000004,3.725
27,2023,1,29,3.9,3.793103448275862
27,2023,2,8,3.9125,4.75
27,2023,3,4,4.675,4.75
28,2002,3,0,0.0,0.0
28,2002,4,0,0.0,0.0
28,2003,1,0,0.0,0.0
28,2003,2,0,0.0,0.0
28,2003,3,0,0.0,0.0
28,2003,4,0,0.0,0.0
28,2004,1,0,0.0,0.0
28,2004,2,0,0.0,0.0
28,2004,3,0,0.0,0.0
28,2004,4,0,0.0,0.0
28,2005,1,0,0.0,0.0
28,2005,2,0,0.0,0.0
28,2005,3,0,0.0,0.0
28,2005,4,0,0.0,0.0
28,2006,1,0,0.0,0.0
28,2006,2,0,0.0,0.0
28,2006,3,0,0.0,0.0
28,2006,4,0,0.0,0.0
28,2007,1,0,0.0,0.0
28,2007,2,0,0.0,0.0
28,2007,3,0,0.0,0.0
28,2007,4,0,0.0,0.0
28,2008,1,0,0.0,0.0
28,2008,2,0,0.0,0.0
28,2008,3,0,0.0,0.0
28,2008,4,0,0.0,0.0
28,2009,1,0,0.0,0.0
28,2009,2,0,0.0,0.0
28,2009,3,0,0.0,0.0
28,2009,4,1,4.9,5.0
28,2010,1,1,1.6,1.0
28,2010,2,0,0.0,0.0
28,2010,3,4,4.875,4.75
28,2010,4,0,0.0,0.0
28,2011,1,0,0.0,0.0
28,2011,2,0,0.0,0.0
28,2011,3,1,4.2,5.0
28,2011,4,3,4.766666666666667,3.6666666666666665
28,2012,1,1,5.0,5.0
28,2012,2,2,4.2,2.5
28,2012,3,4,4.925000000000001,5.0
28,2012,4,4,4.8500000000000005,4.75
28,2013,1,6,4.566666666666666,4.5
28,2013,2,13,4.430769230769231,4.6923076923076925
28,2013,3,10,4.18,4.2
28,2013,4,9,3.9000000000000004,3.888888888888889
28,2014,1,15,4.613333333333333,4.333333333333333
28,2014,2,14,4.064285714285714,3.857142857142857
28,2014,3,24,4.295833333333333,4.333333333333333
28,2014,4,58,4.232758620689655,4.396551724137931
28,2015,1,58,4.232758620689655,4.293103448275862
28,2015,2,61,4.314754098360655,4.573770491803279
28,2015,3,84,4.251190476190477,4.428571428571429
28,2015,4,85,4.134117647058823,4.270588235294118
28,2016,1,98,4.061224489795919,4.071428571428571
28,2016,2,106,4.310377358490566,4.415094339622642
28,2016,3,112,4.069642857142857,4.169642857142857
28,2016,4,115,4.0834782608695654,4.260869565217392
28,2017,1,153,4.1647058823529415,4.300653594771242
28,2017,2,118,4.217796610169492,4.372881355932203
28,2017,3,126,4.1000000000000005,4.404761904761905
28,2017,4,99,3.9787878787878785,4.040404040404041
28,2018,1,107,3.979439252336449,4.186915887850467
28,2018,2,102,4.113725490196079,4.264705882352941
28,2018,3,115,3.9400000000000004,4.069565217391304
28,2018,4,109,4.089908256880734,4.302752293577981
28,2019,1,118,4.0974576271186445,4.101694915254237
28,2019,2,119,4.06890756302521,4.26890756302521
28,2019,3,109,4.182568807339449,4.394495412844036
28,2019,4,133,4.081954887218045,4.30827067669173
28,2020,1,117,4.026495726495726,4.119658119658119
28,2020,2,56,4.189285714285714,4.464285714285714
28,2020,3,90,3.96,4.188888888888889
28,2020,4,59,3.840677966101695,3.9491525423728815
28,2021,1,70,4.1242857142857146,4.514285714285714
28,2021,2,71,4.016901408450704,4.450704225352113
28,2021,3,59,4.115254237288136,4.186440677966102
28,2021,4,44,3.8454545454545452,4.25
28,2022,1,35,4.051428571428572,4.428571428571429
28,2022,2,46,3.9152173913043478,3.847826086956522
28,2022,3,32,4.265625,4.4375
28,2022,4,25,3.752,3.48
28,2023,1,25,3.72,3.84
28,2023,2,9,3.288888888888889,3.3333333333333335
28,2023,3,1,3.0,3.0
29,2002,3,0,0.0,0.0
29,2002,4,0,0.0,0.0
29,2003,1,0,0.0,0.0
29,2003,2,0,0.0,0.0
29,2003,3,0,0.0,0.0
29,2003,4,0,0.0,0.0
29,2004,1,0,0.0,0.0
29,2004,2,0,0.0,0.0
29,2004,3,0,0.0,0.0
29,2004,4,0,0.0,0.0
29,2005,1,0,0.0,0.0
29,2005,2,0,0.0,0.0
29,2005,3,0,0.0,0.0
29,2005,4,0,0.0,0.0
29,2006,1,0,0.0,0.0
29,2006,2,0,0.0,0.0
29,2006,3,0,0.0,0.0
29,2006,4,0,0.0,0.0
29,2007,1,0,0.0,0.0
29,2007,2,0,0.0,0.0
29,2007,3,0,0.0,0.0
29,2007,4,0,0.0,0.0
29,2008,1,0,0.0,0.0
29,2008,2,0,0.0,0.0
29,2008,3,0,0.0,0.0
29,2008,4,0,0.0,0.0
29,2009,1,0,0.0,0.0
29,2009,2,0,0.0,0.0
29,2009,3,0,0.0,0.0
29,2009,4,0,0.0,0.0
29,2010,1,0,0.0,0.0
29,2010,2,0,0.0,0.0
29,2010,3,0,0.0,0.0
29,2010,4,0,0.0,0.0
29,2011,1,0,0.0,0.0
29,2011,2,0,0.0,0.0
29,2011,3,0,0.0,0.0
29,2011,4,0,0.0,0.0
29,2012,1,0,0.0,0.0
29,2012,2,0,0.0,0.0
29,2012,3,0,0.0,0.0
29,2012,4,0,0.0,0.0
29,2013,1,0,0.0,0.0
29,2013,2,0,0.0,0.0
29,2013,3,0,0.0,0.0
29,2013,4,0,0.0,0.0
29,2014,1,0,0.0,0.0
29,2014,2,0,0.0,0.0
29,2014,3,0,0.0,0.0
29,2014,4,0,0.0,0.0
29,2015,1,0,0.0,0.0
29,2015,2,0,0.0,0.0
29,2015,3,0,0.0,0.0
29,2015,4,0,0.0,0.0
29,2016,1,0,0.0,0.0
29,2016,2,0,0.0,0.0
29,2016,3,0,0.0,0.0
29,2016,4,0,0.0,0.0
29,2017,1,0,0.0,0.0
29,2017,2,0,0.0,0.0
29,2017,3,0,0.0,0.0
29,2017,4,0,0.0,0.0
29,2018,1,0,0.0,0.0
29,2018,2,0,0.0,0.0
29,2018,3,0,0.0,0.0
29,2018,4,0,0.0,0.0
29,2019,1,0,0.0,0.0
29,2019,2,0,0.0,0.0
29,2019,3,0,0.0,0.0
29,2019,4,0,0.0,0.0
29,2020,1,0,0.0,0.0
29,2020,2,0,0.0,0.0
29,2020,3,0,0.0,0.0
29,2020,4,0,0.0,0.0
29,2021,1,1,4.8,4.0
29,2021,2,5,4.6,4.4
29,2021,3,1,5.0,2.0
29,2021,4,0,0.0,0.0
29,2022,1,0,0.0,0.0
29,2022,2,0,0.0,0.0
29,2022,3,0,0.0,0.0
29,2022,4,0,0.0,0.0
29,2023,1,0,0.0,0.0
29,2023,2,0,0.0,0.0
29,2023,3,0,0.0,0.0
30,2002,3,0,0.0,0.0
30,2002,4,0,0.0,0.0
30,2003,1,0,0.0,0.0
30,2003,2,0,0.0,0.0
30,2003,3,0,0.0,0.0
